# Time,     Simple,     Modified,   Improved,  T_exact
12.100000	157.327363	157.407359	157.407359	154.607443
12.200000	157.040726	157.121040	157.121040	154.335087
12.300000	156.755522	156.836149	156.836149	154.064090
12.400000	156.471745	156.552679	156.552679	153.794444
12.500000	156.189386	156.270622	156.270622	153.526143
12.600000	155.908439	155.989972	155.989972	153.259180
12.700000	155.628897	155.710722	155.710722	152.993549
12.800000	155.350752	155.432865	155.432865	152.729242
12.900000	155.073999	155.156394	155.156394	152.466254
13.000000	154.798629	154.881301	154.881301	152.204578
13.100000	154.524635	154.607581	154.607581	151.944206
13.200000	154.252012	154.335226	154.335226	151.685133
13.300000	153.980752	154.064229	154.064229	151.427353
13.400000	153.710848	153.794583	153.794583	151.170858
13.500000	153.442294	153.526283	153.526283	150.915642
13.600000	153.175083	153.259320	153.259320	150.661699
13.700000	152.909207	152.993690	152.993690	150.409023
13.800000	152.644661	152.729384	152.729384	150.157607
13.900000	152.381438	152.466396	152.466396	149.907445
14.000000	152.119531	152.204720	152.204720	149.658530
14.100000	151.858933	151.944349	151.944349	149.410857
14.200000	151.599638	151.685276	151.685276	149.164420
14.300000	151.341640	151.427496	151.427496	148.919211
14.400000	151.084932	151.171001	151.171001	148.675226
14.500000	150.829507	150.915786	150.915786	148.432457
14.600000	150.575360	150.661843	150.661843	148.190899
14.700000	150.322483	150.409167	150.409167	147.950546
14.800000	150.070871	150.157752	150.157752	147.711392
14.900000	149.820516	149.907590	149.907590	147.473430
15.000000	149.571414	149.658676	149.658676	147.236655
15.100000	149.323557	149.411003	149.411003	147.001061
15.200000	149.076939	149.164566	149.164566	146.766643
15.300000	148.831554	148.919357	148.919357	146.533393
15.400000	148.587396	148.675372	148.675372	146.301307
15.500000	148.344459	148.432604	148.432604	146.070378
15.600000	148.102737	148.191046	148.191046	145.840601
15.700000	147.862223	147.950693	147.950693	145.611970
15.800000	147.622912	147.711539	147.711539	145.384480
15.900000	147.384798	147.473578	147.473578	145.158123
16.000000	147.147874	147.236803	147.236803	144.932896
